Time,Country Code,Female Senior Mgmt Share,"Prevalence of overweight, male (% of male adults) ",Females with HIV+ Share,Female Agriculture Grads Share,"Female share of graduates in Arts and Humanities programmes, tertiary (%) ",Female Edu Grads Share,Female Health Grads Share,Female Services Grads Share,Female Graduation Ratio,Male Industry Employment,Male Employment Ratio,Advanced Edu Labor Force,Female Advanced Edu Labor Force,Female Basic Edu Labor Force,Intermediate Edu Labor Force,Female Intermediate Edu Labor Force,Female Labor Force,Male Labor Force,Total Labor Force,Paid Maternity Leave,Length of paid parental leave for father (calendar days) ,Paid Parental Leave,"Part time employment, male (% of total male employment) ",Total Part Time Employment,Female to Male Labor Force Ratio,"Self-employed, male (% of male employment) (modeled ILO estimate) ",Female Population,Male Population,Total Population,Rural Population,Urban population (% of total population) ,Agricultural Land,Cooling Degree Days,Food production index (2014-2016 = 100),Forest area (% of land area),GDP growth (annual %),Heating Degree Days,Individuals using the Internet (% of population),Land Surface Temperature,Net migration,Population density (people per sq. km of land area),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Scientific and technical journal articles,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Value
2008,SVN,43.2999992370605,57.7,12.3,61.64706,69.31702,85.71429,83.07116,46.45538,33.5636215209961,45.6100006103516,63.0099983215332,80.4199981689453,82.5199966430664,27.1299991607666,65.0500030517578,59.2900009155273,475665.0,557624.0,1033343.0,105.0,130.0,130.0,23.7800006866455,27.9200000762939,81.5787027985403,16.5100002288818,1026544.0,994773.0,2021316.0,47.791,52.209,30.7035569983421,357.25,107.74,61.7585450357884,3.50984151699558,5550.98,58.0,14.9364249,7583.0,100.332370372576,13.3333333333333,81.5787069464324,3012.82,4.37,27.0
2009,SVN,44.7000007629395,58.3,12.1,58.62832,70.89286,86.76988,82.33996,49.72205,40.7629013061523,42.8499984741211,61.5999984741211,80.1800003051758,81.629997253418,26.8999996185303,64.3199996948242,58.75,479115.0,561824.0,1041058.0,105.0,130.0,130.0,24.4799995422363,29.0499992370605,81.8820411431765,19.0300006866455,1033990.0,1005679.0,2039669.0,47.567,52.433,31.0297928104121,341.2,104.8,61.829264660624,-7.54843779134178,5517.49,64.0,14.6875322,7660.0,101.245371243634,14.4444444444444,81.8820439204667,3166.36,5.86,29.0
2010,SVN,43.2999992370605,58.8,11.8,60.17857,73.20692,86.51226,80.31634,52.09581,51.5675010681152,42.7099990844727,60.4300003051758,80.0999984741211,80.8899993896484,25.9099998474121,63.5,58.1599998474121,476613.0,563294.0,1040057.0,105.0,130.0,130.0,24.7600002288818,29.7000007629395,81.5716160714109,19.9799995422363,1036572.0,1012012.0,2048583.0,47.342,52.658,30.9666339061461,349.14,103.76,61.8975290625527,1.34374847220215,6166.8,70.0,12.9377313,7640.0,101.685826607499,14.4444444444444,81.5716123499142,3180.34,7.24,32.0
2010,SVN,43.2999992370605,58.8,11.8,60.17857,73.20692,86.51226,80.31634,52.09581,51.5675010681152,42.7099990844727,60.4300003051758,80.0999984741211,80.8899993896484,25.9099998474121,63.5,58.1599998474121,476613.0,563294.0,1040057.0,105.0,130.0,130.0,24.7600002288818,29.7000007629395,81.5716160714109,19.9799995422363,1036572.0,1012012.0,2048583.0,47.342,52.658,30.9666339061461,349.14,103.76,61.8975290625527,1.34374847220215,6166.8,70.0,12.9377313,7640.0,101.685826607499,14.4444444444444,81.5716123499142,3180.34,7.24,0.0
2011,SVN,38.9000015258789,59.4,11.6,60.03861,69.69487,86.53576,79.20854,51.30823,55.7472190856934,42.8699989318848,58.5099983215332,80.25,81.5999984741211,22.9699993133545,62.0,56.3199996948242,467995.0,550675.0,1018812.0,105.0,130.0,130.0,24.4200000762939,28.4500007629395,82.1382579529543,19.6700000762939,1037546.0,1015297.0,2052843.0,47.117,52.883,30.8056189814355,388.62,102.96,61.9080710811079,0.861327732719303,5529.97,67.33999481,15.4395134,390.0,101.898292465005,32.2222222222222,82.1382601324836,3619.13,8.17,33.0
2012,SVN,40.2999992370605,59.9,11.4,59.13793,70.9375,86.96791,81.75726,50.52632,67.2303695678711,41.6500015258789,57.75,78.5899963378906,80.1699981689453,21.7199993133545,61.4300003051758,55.6399993896484,467018.0,545312.0,1012538.0,105.0,130.0,130.0,25.0400009155273,29.2299995422363,82.8360230279687,19.1299991607666,1039195.0,1017964.0,2057159.0,46.892,53.108,30.36826717364,498.33,94.57,61.9189206629703,-2.63943875676689,5640.31,68.34997453,14.6891223,219.0,102.114049151928,32.2222222222222,82.8360221450213,3539.77,8.84,31.0
2013,SVN,38.5,60.5,11.1,60.8156,71.48248,89.19822,80.17016,54.60368,77.2902526855469,41.5400009155273,57.1399993896484,77.2799987792969,78.5,20.8700008392334,60.7900009155273,54.689998626709,461036.0,545757.0,1006860.0,105.0,130.0,130.0,24.0200004577637,28.2000007629395,81.8014605819248,19.6000003814697,1040114.0,1019840.0,2059953.0,46.668,53.332,30.298411122145,448.87,91.08,61.9463753723932,-1.02928277204056,5729.2,72.6756,15.1862852,210.0,102.281678252234,32.2222222222222,81.8014618445878,3545.35,10.1,30.0
2014,SVN,36.5,61.0,10.9,56.22776,69.39891,88.70704,78.80056,48.88227,73.8520965576172,41.8199996948242,57.6500015258789,76.9499969482422,77.5699996948242,24.6100006103516,60.7799987792969,54.2799987792969,466086.0,547504.0,1013694.0,105.0,130.0,130.0,24.7399997711182,28.9699993133545,82.5093621039775,20.7099990844727,1040642.0,1021337.0,2061980.0,46.443,53.557,30.5283018867925,228.73,97.67,61.9563058589871,2.76815883065036,4841.55,71.59,15.8129088,-225.0,102.382323733863,35.5555555555556,82.5093615205953,3476.44,9.67,30.0
2014,SVN,36.5,61.0,10.9,56.22776,69.39891,88.70704,78.80056,48.88227,73.8520965576172,41.8199996948242,57.6500015258789,76.9499969482422,77.5699996948242,24.6100006103516,60.7799987792969,54.2799987792969,466086.0,547504.0,1013694.0,105.0,130.0,130.0,24.7399997711182,28.9699993133545,82.5093621039775,20.7099990844727,1040642.0,1021337.0,2061980.0,46.443,53.557,30.5283018867925,228.73,97.67,61.9563058589871,2.76815883065036,4841.55,71.59,15.8129088,-225.0,102.382323733863,35.5555555555556,82.5093615205953,3476.44,9.67,4.0
2015,SVN,37.0,61.5,10.7,61.80812,71.01531,86.97277,78.81041,49.39068,75.2164688110352,43.439998626709,57.8499984741211,76.9000015258789,77.2900009155273,21.8999996185303,60.1100006103516,53.560001373291,462068.0,544778.0,1006923.0,105.0,130.0,130.0,22.4799995422363,27.5499992370605,82.4833918824434,19.0200004577637,1039891.0,1023640.0,2063531.0,46.219,53.781,30.6062772432556,523.62,101.74,61.9582377647374,2.21008160650594,5393.78,73.09865997,15.6858457,7934.0,102.446109241111,36.6666666666667,82.4833879121229,3550.52,8.96,32.0
2016,SVN,41.7999992370605,62.1,10.5,58.73998600000001,69.863422,88.695882,78.85352800000001,52.09625199999999,72.36518859863284,45.189998626709,56.7299995422363,77.9700012207031,79.3099975585938,19.9699993133545,58.9199981689453,52.7299995422363,461637.0,532369.0,993963.0,105.0,130.0,130.0,23.1700000762939,28.3299999237061,84.8171489017484,17.2199993133545,1038201.0,1026841.0,2065042.0,45.98,54.02,30.6563399860987,349.72,100.59,61.8592989772614,3.19185251782498,5487.4,75.49850426,14.6864003,7684.0,102.52417833383,36.6666666666667,84.817146771931,3396.83,8.0,33.0
2017,SVN,41.9000015258789,61.220000000000006,10.3,58.62069,68.0215,89.89434,77.68595,58.72236,61.6150283813477,45.3499984741211,59.5299987792969,79.6999969482422,81.1100006103516,20.2099990844727,60.2700004577637,54.1100006103516,476073.0,549760.0,1025695.0,105.0,130.0,130.0,26.6599998474121,31.6299991607666,85.183778979409,17.0599994659424,1036459.0,1029929.0,2066388.0,45.727,54.273,30.5411136105194,500.99,97.55,61.7699782998396,4.81538063231366,5594.89,78.88542636,15.0642345,7460.0,102.610871929328,36.6666666666667,85.1837775349581,3458.75,6.56,38.0
2018,SVN,38.2000007629395,61.220000000000006,10.2,58.739986,69.863422,88.69588200000001,78.85352800000001,52.09625200000001,60.9188194274902,44.3400001525879,61.0400009155273,79.8199996948242,80.2900009155273,19.4400005340576,61.0299987792969,55.0099983215332,475481.0,559866.0,1035092.0,105.0,130.0,130.0,24.2700004577637,29.4699993133545,84.0098855728009,17.9699993133545,1037800.0,1036095.0,2073894.0,45.459,54.541,30.3927216384259,434.3,102.6,61.674380723466,4.45436574721896,5141.42,79.7499766,15.5617236,7559.0,102.992292564709,24.4444444444444,84.0098824118089,3352.53,5.11,39.0
2018,SVN,38.2000007629395,61.220000000000006,10.2,58.739986,69.863422,88.69588200000001,78.85352800000001,52.09625200000001,60.9188194274902,44.3400001525879,61.0400009155273,79.8199996948242,80.2900009155273,19.4400005340576,61.0299987792969,55.0099983215332,475481.0,559866.0,1035092.0,105.0,130.0,130.0,24.2700004577637,29.4699993133545,84.0098855728009,17.9699993133545,1037800.0,1036095.0,2073894.0,45.459,54.541,30.3927216384259,434.3,102.6,61.674380723466,4.45436574721896,5141.42,79.7499766,15.5617236,7559.0,102.992292564709,24.4444444444444,84.0098824118089,3352.53,5.11,8.0
2019,SVN,40.5,61.220000000000006,10.1,58.739986,69.863422,88.69588200000001,78.85352800000001,52.09625200000001,59.4634704589844,45.6800003051758,60.439998626709,80.2399978637695,80.9100036621094,18.1299991607666,59.8600006103516,53.2200012207031,472694.0,556163.0,1028559.0,105.0,130.0,130.0,23.1900005340576,28.4599990844727,84.5299764352122,17.0200004577637,1042591.0,1045795.0,2088385.0,45.178,54.822,30.4066268051886,497.35,99.91,61.5730716513379,3.45107924423903,5137.14,83.1083578,15.436964,7427.0,103.711934605987,27.7777777777778,84.5299742669251,3700.61,4.45,28.0
2020,SVN,40.5999984741211,61.220000000000006,10.1,58.739986,69.863422,88.69588200000001,78.85352800000001,52.09625200000001,59.9589996337891,44.62999954223634,59.6300010681152,79.9800033569336,80.9700012207031,16.4899997711182,58.560001373291,51.6199989318848,474012.0,556210.0,1029744.0,105.0,130.0,130.0,24.9699993133545,30.4599990844727,85.2487912264837,17.80799980163576,1047063.0,1055356.0,2102419.0,44.882,55.118,30.3177330605272,328.82,105.0,61.4722591923085,-4.3213699045107,5296.17,86.60130109,15.4358819,7681.0,104.408881428657,27.7777777777778,85.2487933163355,3827.5,4.97,20.0
2021,SVN,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,ESP,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,ESP,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2002,ESP,18.1000003814697,62.2,18.2,41.88297,61.70733,80.08307,78.05126,60.25464,42.5692710876465,41.189998626709,60.8400001525879,82.4000015258789,79.0500030517578,34.2599983215332,64.75,56.5800018310547,7605664.0,11375534.0,18960316.0,112.0,0.0,0.0,19.3400001525879,25.5400009155273,63.436961370442,21.1299991607666,21116299.0,20315259.0,41431558.0,23.467,76.533,58.9511862776531,778.85,92.13,34.8353077909586,2.73094832930995,3481.58,20.39,22.8764682,741349.0,83.0225192369349,28.2857142857143,63.4369592276632,28112.36,11.15,17.0
2003,ESP,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2004,ESP,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2005,ESP,21.5,63.8,18.4,45.06975,62.52421,82.30779,78.91309,60.83894,44.8018493652344,41.0499992370605,63.25,83.7900009155273,80.8499984741211,36.6599998474121,70.0800018310547,62.2200012207031,8788823.0,12445406.0,21197696.0,112.0,0.0,0.0,20.4699993133545,28.6299991607666,67.8720778945046,20.5400009155273,22136732.0,21516423.0,43653155.0,22.737,77.263,58.4343505179427,1002.97,86.07,35.7042517381635,3.65208419190144,3941.62,47.88,23.3751883,632974.0,87.4654972049129,36.0,67.8720772719241,35889.85,9.15,38.0
2006,ESP,23.1000003814697,64.3,18.4,45.44233,62.26401,82.54976,78.95202,58.90338,44.096549987793,41.5900001525879,64.0199966430664,82.6600036621094,80.6399993896484,33.4799995422363,70.120002746582,62.5999984741211,9196328.0,12715864.0,21880145.0,112.0,0.0,0.0,19.3999996185303,27.4899997711182,69.6682266458918,20.5200004577637,22487488.0,21909832.0,44397319.0,22.498,77.502,57.3429796785442,1060.87,94.4,36.002998116157,4.10268574072705,3459.39,50.37,22.872269,658689.0,88.9761493446631,36.0,69.6682256007272,39519.17,8.45,37.0
2006,ESP,23.1000003814697,64.3,18.4,45.44233,62.26401,82.54976,78.95202,58.90338,44.096549987793,41.5900001525879,64.0199966430664,82.6600036621094,80.6399993896484,33.4799995422363,70.120002746582,62.5999984741211,9196328.0,12715864.0,21880145.0,112.0,0.0,0.0,19.3999996185303,27.4899997711182,69.6682266458918,20.5200004577637,22487488.0,21909832.0,44397319.0,22.498,77.502,57.3429796785442,1060.87,94.4,36.002998116157,4.10268574072705,3459.39,50.37,22.872269,658689.0,88.9761493446631,36.0,69.6682256007272,39519.17,8.45,13.0
2007,ESP,23.7999992370605,64.8,18.5,47.82352,61.91832,81.89513,78.89037,57.62518,43.2560691833496,41.4199981689453,64.1399993896484,82.870002746582,80.6500015258789,34.5400009155273,70.8899993896484,63.9500007629395,9551106.0,12993723.0,22508326.0,112.0,0.0,0.0,20.3799991607666,28.5599994659424,71.0269169411619,20.4599990844727,22879460.0,22347342.0,45226803.0,22.26,77.74,56.1078720121817,754.33,93.73,36.2844202680772,3.60473846199818,3801.36,55.11,21.8723926,774489.0,90.6149005229308,36.5714285714286,71.0269163253365,42124.36,8.23,36.0
2008,ESP,23.7000007629395,65.3,18.5,47.52709,61.2149,82.17254,77.76758,55.82224,44.8607788085938,40.0,61.7799987792969,82.7900009155273,80.9800033569336,36.060001373291,71.9400024414063,65.4899978637695,9958007.0,13230512.0,23150283.0,112.0,0.0,0.0,20.1299991607666,28.4300003051758,72.8839797081023,20.8099994659424,23224481.0,22729625.0,45954106.0,22.024,77.976,56.4194065757819,767.11,93.49,36.5979510825982,0.887067045576416,3868.42,59.6,21.3715457,430778.0,92.1293223736969,36.2857142857143,72.8839782231109,44086.73,11.25,31.0
2009,ESP,24.7000007629395,65.8,18.5,47.27513,61.21858,82.18464,76.95943,55.22928,47.447868347168,35.8699989318848,55.8499984741211,82.8099975585938,81.629997253418,36.8600006103516,71.8600006103516,66.4599990844727,10250653.0,13150580.0,23364217.0,112.0,0.0,0.0,21.9099998474121,30.3299999237061,75.4146536112289,20.1100006103516,23435819.0,22927127.0,46362946.0,21.79,78.21,56.0903220631292,1019.26,92.44,36.8992880920868,-3.7631070424473,3580.55,62.4,23.8737598,130589.0,92.9750651746681,36.5714285714286,75.4146586642226,47069.31,17.86,29.0
2010,ESP,27.1000003814697,66.2,18.5,46.56066,61.2512,78.73638,76.64958,54.549,49.1661186218262,33.6199989318848,54.1599998474121,82.3499984741211,81.7099990844727,37.4900016784668,71.1699981689453,65.7600021362305,10434745.0,13080906.0,23482007.0,112.0,0.0,0.0,21.5,29.8799991607666,76.9931675419224,20.1800003051758,23562691.0,23014206.0,46576897.0,21.558,78.442,55.0888982220356,912.08,95.48,37.089938201236,0.162919517758226,4024.11,65.8,21.3742635,62782.0,93.1519309613808,36.5714285714286,76.993166287016,49030.56,19.86,24.0
2010,ESP,27.1000003814697,66.2,18.5,46.56066,61.2512,78.73638,76.64958,54.549,49.1661186218262,33.6199989318848,54.1599998474121,82.3499984741211,81.7099990844727,37.4900016784668,71.1699981689453,65.7600021362305,10434745.0,13080906.0,23482007.0,112.0,0.0,0.0,21.5,29.8799991607666,76.9931675419224,20.1800003051758,23562691.0,23014206.0,46576897.0,21.558,78.442,55.0888982220356,912.08,95.48,37.089938201236,0.162919517758226,4024.11,65.8,21.3742635,62782.0,93.1519309613808,36.5714285714286,76.993166287016,49030.56,19.86,13.0
2011,ESP,28.1000003814697,66.7,18.5,46.89559,60.56148,77.15509,76.11543,52.44961,55.2489700317383,32.1800003051758,52.7599983215332,82.2699966430664,81.7600021362305,37.8699989318848,70.7099990844727,65.8300018310547,10602975.0,12993687.0,23558861.0,112.0,0.0,0.0,21.0699996948242,29.5,78.5932983309212,19.8099994659424,23668076.0,23074622.0,46742697.0,21.327,78.673,54.0409698327599,957.51,98.63,37.1019204609106,-0.814384776648922,3352.77,67.08999939,23.375371,57170.0,93.5078358806114,36.0,78.5932997118156,52080.18,21.39,23.0
2012,ESP,28.7999992370605,67.1,18.4,45.44804,60.16973,73.35335,74.98584,43.53025,51.8251495361328,30.3199996948242,50.0200004577637,82.8399963378906,82.3199996948242,38.1699981689453,70.5800018310547,66.2099990844727,10735238.0,12875204.0,23569775.0,112.0,0.0,0.0,22.1599998474121,30.7199993133545,80.0620066421018,21.1200008392334,23713604.0,23059451.0,46773055.0,21.098,78.902,53.8613782211471,1070.57,85.87,37.0797784930329,-2.95892213230024,3843.51,69.80999994,23.6256642,-144619.0,93.5068371284061,36.0,80.0620037807183,54354.19,24.79,23.0
2013,ESP,29.3999996185303,67.6,18.4,42.97506,59.50481,78.62227,74.51013,47.40298,29.2674503326416,29.1599998474121,48.8199996948242,82.1100006103516,81.879997253418,38.0400009155273,69.3600006103516,65.2900009155273,10703760.0,12666252.0,23332032.0,112.0,0.0,0.0,22.7399997711182,31.2000007629395,80.835420315752,21.8799991607666,23671269.0,22948775.0,46620045.0,20.867,79.133,53.4439535395134,916.78,104.22,37.0821135123248,-1.40334186790638,3916.21,71.635,21.8739104,-254292.0,93.2009456028468,36.0,80.8354221434248,54309.2,26.09,24.0
2014,ESP,29.5,68.0,18.4,45.31992,59.35112,78.36271,73.86218,45.82803,59.9328117370605,28.6200008392334,49.689998626709,81.6600036621094,81.3199996948242,42.2400016784668,69.0699996948242,64.9300003051758,10629284.0,12499259.0,23091303.0,112.0,0.0,0.0,21.8299999237061,30.8299999237061,81.1188445924739,21.4599990844727,23627558.0,22853324.0,46480882.0,20.634,79.366,53.1336838527818,864.36,94.5,37.0844485316167,1.39577536727975,3278.94,76.19,23.1255357,-94869.0,92.9227364506907,39.7142857142857,81.1188379874485,55517.81,24.44,28.0
